pr_gene_id	pr_gene_symbol	pr_gene_title	pr_is_lm	pr_is_bing
51409	HEMK1	HemK methyltransferase family member 1	0	1
79023	NUP37	nucleoporin 37kDa	0	1
51617	HMP19	HMP19 protein	0	1
65996	CENPBD1P1	CENPB DNA-binding domains containing 1 pseudogene 1	0	1
51299	NRN1	neuritin 1	0	1
56478	EIF4ENIF1	eukaryotic translation initiation factor 4E nuclear import factor 1	0	1
55332	DRAM1	DNA damage regulated autophagy modulator 1	0	1
51019	CCDC53	coiled-coil domain containing 53	0	1
6608	SMO	smoothened, frizzled class receptor	0	1
54903	MKS1	Meckel syndrome, type 1	0	1
60370	AVPI1	arginine vasopressin induced 1	0	1
79654	HECTD3	HECT domain containing E3 ubiquitin protein ligase 3	0	1
55347	ABHD10	abhydrolase domain containing 10	0	1
23612	PHLDA3	pleckstrin homology like domain family A member 3	0	1
11253	MAN1B1	mannosidase alpha class 1B member 1	0	1
55364	IMPACT	impact RWD domain protein	0	1
10417	SPON2	spondin 2	0	1
79364	ZXDC	ZXD family zinc finger C	0	1
79666	PLEKHF2	pleckstrin homology and FYVE domain containing 2	0	1
79145	CHCHD7	coiled-coil-helix-coiled-coil-helix domain containing 7	0	1
9419	CRIPT	CXXC repeat containing interactor of PDZ3 domain	0	1
26499	PLEK2	pleckstrin 2	0	1
11179	ZNF277	zinc finger protein 277	0	1
54969	C4orf27	chromosome 4 open reading frame 27	0	1
79693	YRDC	yrdC N(6)-threonylcarbamoyltransferase domain containing	0	1
64784	CRTC3	CREB regulated transcription coactivator 3	0	1
9147	NEMF	nuclear export mediator factor	0	1
54487	DGCR8	DGCR8 microprocessor complex subunit	0	1
55323	LARP6	La ribonucleoprotein domain family member 6	0	1
54872	PIGG	phosphatidylinositol glycan anchor biosynthesis class G	0	1
10166	SLC25A15	solute carrier family 25 (mitochondrial carrier; ornithine transporter) member 15	0	1
51650	MRPS33	mitochondrial ribosomal protein S33	0	1
54883	CWC25	CWC25 spliceosome-associated protein homolog	0	1
10186	LHFP	lipoma HMGIC fusion partner	0	1
51195	RAPGEFL1	Rap guanine nucleotide exchange factor like 1	0	1
93973	ACTR8	ARP8 actin-related protein 8 homolog (yeast)	0	1
55252	ASXL2	additional sex combs like 2, transcriptional regulator	0	1
8291	DYSF	dysferlin	0	1
64151	NCAPG	non-SMC condensin I complex subunit G	0	1
51102	MECR	mitochondrial trans-2-enoyl-CoA reductase	0	1
8322	FZD4	frizzled class receptor 4	0	1
55014	STX17	syntaxin 17	0	1
64219	PJA1	praja ring finger ubiquitin ligase 1	0	1
57826	RAP2C	RAP2C, member of RAS oncogene family	0	1
80324	PUS1	pseudouridylate synthase 1	0	1
93974	ATPIF1	ATPase inhibitory factor 1	0	1
79005	SCNM1	sodium channel modifier 1	0	1
10533	ATG7	autophagy related 7	0	1
80006	TRAPPC13	trafficking protein particle complex 13	0	1
51310	SLC22A17	solute carrier family 22 member 17	0	1
58488	PCTP	phosphatidylcholine transfer protein	0	1
57402	S100A14	S100 calcium binding protein A14	0	1
10763	NES	nestin	0	1
51160	VPS28	vacuolar protein sorting 28 homolog (S. cerevisiae)	1	1
23753	SDF2L1	stromal cell derived factor 2 like 1	0	1
22950	SLC4A1AP	solute carrier family 4 (anion exchanger), member 1, adaptor protein	0	1
58155	PTBP2	polypyrimidine tract binding protein 2	0	1
55144	LRRC8D	leucine-rich repeat containing 8 family member D	0	1
23583	SMUG1	single-strand-selective monofunctional uracil-DNA glycosylase 1	0	1
64285	RHBDF1	rhomboid 5 homolog 1 (Drosophila)	0	1
56667	MUC13	mucin 13, cell surface associated	0	0
26007	TKFC	triokinase and FMN cyclase	0	1
55638	SYBU	syntabulin	0	1
23555	TSPAN15	tetraspanin 15	0	1
51309	ARMCX1	armadillo repeat containing, X-linked 1	0	1
54512	EXOSC4	exosome component 4	1	1
9451	EIF2AK3	eukaryotic translation initiation factor 2 alpha kinase 3	0	1
51517	NCKIPSD	NCK interacting protein with SH3 domain	0	1
51074	APIP	APAF1 interacting protein	0	1
8934	RAB29	RAB29, member RAS oncogene family	0	1
51110	LACTB2	lactamase beta 2	0	1
54938	SARS2	seryl-tRNA synthetase 2, mitochondrial	0	0
26984	SEC22A	SEC22 homolog A, vesicle trafficking protein	0	1
54894	RNF43	ring finger protein 43	0	1
28966	SNX24	sorting nexin 24	0	1
65983	GRAMD3	GRAM domain containing 3	0	1
29107	NXT1	nuclear transport factor 2-like export factor 1	0	1
51098	IFT52	intraflagellar transport 52	0	1
55622	TTC27	tetratricopeptide repeat domain 27	0	1
8436	SDPR	serum deprivation response	0	1
54955	C1orf109	chromosome 1 open reading frame 109	0	1
79664	ICE2	interactor of little elongation complex ELL subunit 2	0	1
78994	PRR14	proline rich 14	0	1
55813	UTP6	UTP6 small subunit processome component	0	1
25821	MTO1	mitochondrial tRNA translation optimization 1	0	1
55214	P3H2	prolyl 3-hydroxylase 2	0	1
56034	PDGFC	platelet derived growth factor C	0	1
26470	SEZ6L2	seizure related 6 homolog (mouse)-like 2	0	1
54953	C1orf27	chromosome 1 open reading frame 27	0	1
79714	CCDC51	coiled-coil domain containing 51	0	1
28984	RGCC	regulator of cell cycle	0	1
60436	TGIF2	TGFB-induced factor homeobox 2	0	1
79751	SLC25A22	solute carrier family 25 (mitochondrial carrier: glutamate), member 22	0	1
55355	HJURP	Holliday junction recognition protein	0	1
29097	CNIH4	cornichon family AMPA receptor auxiliary protein 4	0	1
56925	LXN	latexin	0	1
4969	OGN	osteoglycin	0	1
64856	VWA1	von Willebrand factor A domain containing 1	0	1
51651	PTRH2	peptidyl-tRNA hydrolase 2	0	1
55167	MSL2	male-specific lethal 2 homolog (Drosophila)	0	1
27300	ZNF544	zinc finger protein 544	0	1
54873	PALMD	palmdelphin	0	1
55206	SBNO1	strawberry notch homolog 1 (Drosophila)	0	1
51444	RNF138	ring finger protein 138, E3 ubiquitin protein ligase	0	1
51099	ABHD5	abhydrolase domain containing 5	0	1
80279	CDK5RAP3	CDK5 regulatory subunit associated protein 3	0	1
79019	CENPM	centromere protein M	0	1
64428	NARFL	nuclear prelamin A recognition factor-like	1	1
79643	CHMP6	charged multivesicular body protein 6	1	1
29763	PACSIN3	protein kinase C and casein kinase substrate in neurons 3	1	1
54929	TMEM161A	transmembrane protein 161A	0	1
55080	TAPBPL	TAP binding protein-like	0	1
10640	EXOC5	exocyst complex component 5	0	1
80024	SLC8B1	solute carrier family 8 (sodium/lithium/calcium exchanger), member B1	0	1
79101	TAF1D	TATA-box binding protein associated factor, RNA polymerase I, D	0	1
55294	FBXW7	F-box and WD repeat domain containing 7	0	1
55954	ZMAT5	zinc finger, matrin-type 5	0	1
55113	XKR8	X-linked Kx blood group related 8	0	1
79707	NOL9	nucleolar protein 9	0	1
10112	KIF20A	kinesin family member 20A	1	1
79154	DHRS11	dehydrogenase/reductase (SDR family) member 11	0	1
65109	UPF3B	UPF3 regulator of nonsense transcripts homolog B (yeast)	0	1
8568	RRP1	ribosomal RNA processing 1	0	1
51004	COQ6	coenzyme Q6 monooxygenase	0	1
54778	RNF111	ring finger protein 111	0	1
64763	ZNF574	zinc finger protein 574	0	1
53407	STX18	syntaxin 18	0	0
10352	WARS2	tryptophanyl tRNA synthetase 2, mitochondrial	0	1
57109	REXO4	REX4 homolog, 3'-5' exonuclease	0	1
57122	NUP107	nucleoporin 107kDa	0	1
57763	ANKRA2	ankyrin repeat family A member 2	0	1
55116	TMEM39B	transmembrane protein 39B	0	1
55229	PANK4	pantothenate kinase 4	0	1
55151	TMEM38B	transmembrane protein 38B	0	1
22921	MSRB2	methionine sulfoxide reductase B2	0	1
28960	DCPS	decapping enzyme, scavenger	0	1
80014	WWC2	WW and C2 domain containing 2	0	1
80021	TMEM62	transmembrane protein 62	0	1
80346	REEP4	receptor accessory protein 4	0	1
29911	HOOK2	hook microtubule-tethering protein 2	1	1
79677	SMC6	structural maintenance of chromosomes 6	0	1
29028	ATAD2	ATPase family, AAA domain containing 2	0	1
55776	SAYSD1	SAYSVFN motif domain containing 1	0	1
64792	IFT22	intraflagellar transport 22	0	1
51559	NT5DC3	5'-nucleotidase domain containing 3	0	1
55280	CWF19L1	CWF19-like 1, cell cycle control (S. pombe)	0	1
64754	SMYD3	SET and MYND domain containing 3	0	1
54494	C11orf71	chromosome 11 open reading frame 71	0	0
55217	TMLHE	trimethyllysine hydroxylase, epsilon	0	1
79768	KATNBL1	katanin p80 subunit B-like 1	0	1
54836	BSPRY	B-box and SPRY domain containing	0	1
6322	SCML1	sex comb on midleg-like 1 (Drosophila)	0	1
54957	TXNL4B	thioredoxin like 4B	1	1
51205	ACP6	acid phosphatase 6, lysophosphatidic	0	1
55612	FERMT1	fermitin family member 1	0	1
51547	SIRT7	sirtuin 7	0	1
65095	KRI1	KRI1 homolog	0	1
54707	GPN2	GPN-loop GTPase 2	0	1
79644	SRD5A3	steroid 5 alpha-reductase 3	0	0
55757	UGGT2	UDP-glucose glycoprotein glucosyltransferase 2	0	1
55013	CCDC109B	coiled-coil domain containing 109B	0	1
55743	CHFR	checkpoint with forkhead and ring finger domains, E3 ubiquitin protein ligase	0	1
55107	ANO1	anoctamin 1, calcium activated chloride channel	0	1
55340	GIMAP5	GTPase, IMAP family member 5	0	1
10451	VAV3	vav guanine nucleotide exchange factor 3	1	1
80025	PANK2	pantothenate kinase 2	0	1
80149	ZC3H12A	zinc finger CCCH-type containing 12A	0	1
80228	ORAI2	ORAI calcium release-activated calcium modulator 2	0	1
56904	SH3GLB2	SH3-domain GRB2-like endophilin B2	0	1
55248	TMEM206	transmembrane protein 206	0	1
55092	TMEM51	transmembrane protein 51	0	1
55227	LRRC1	leucine rich repeat containing 1	0	1
2275	FHL3	four and a half LIM domains 3	0	1
26512	INTS6	integrator complex subunit 6	0	1
56967	C14orf132	chromosome 14 open reading frame 132	0	1
54793	KCTD9	potassium channel tetramerization domain containing 9	0	1
55228	PNMAL1	paraneoplastic Ma antigen family-like 1	0	1
51162	EGFL7	EGF like domain multiple 7	0	1
54733	SLC35F2	solute carrier family 35 member F2	1	1
55125	CEP192	centrosomal protein 192kDa	0	1
55636	CHD7	chromodomain helicase DNA binding protein 7	0	1
51121	RPL26L1	ribosomal protein L26 like 1	0	1
2217	FCGRT	Fc fragment of IgG receptor and transporter	0	1
408	ARRB1	arrestin, beta 1	0	1
51776	ZAK	sterile alpha motif and leucine zipper containing kinase AZK	0	0
54972	TMEM132A	transmembrane protein 132A	0	1
729238	SFTPA2	surfactant protein A2	0	0
51619	UBE2D4	ubiquitin conjugating enzyme E2D 4 (putative)	0	1
64427	TTC31	tetratricopeptide repeat domain 31	0	1
55191	NADSYN1	NAD synthetase 1	0	1
140461	ASB8	ankyrin repeat and SOCS box containing 8	0	1
79657	RPAP3	RNA polymerase II associated protein 3	0	1
64838	FNDC4	fibronectin type III domain containing 4	0	1
80221	ACSF2	acyl-CoA synthetase family member 2	0	1
56940	DUSP22	dual specificity phosphatase 22	1	1
9439	MED23	mediator complex subunit 23	0	1
10644	IGF2BP2	insulin like growth factor 2 mRNA binding protein 2	1	1
79228	THOC6	THO complex 6	0	1
10848	PPP1R13L	protein phosphatase 1 regulatory subunit 13 like	0	1
8994	LIMD1	LIM domains containing 1	0	1
55339	WDR33	WD repeat domain 33	0	1
55012	PPP2R3C	protein phosphatase 2 regulatory subunit B'', gamma	1	1
56180	MOSPD1	motile sperm domain containing 1	0	1
29940	DSE	dermatan sulfate epimerase	0	1
131601	TPRA1	transmembrane protein adipocyte associated 1	0	1
27242	TNFRSF21	tumor necrosis factor receptor superfamily member 21	1	1
80150	ASRGL1	asparaginase like 1	0	1
64798	DEPTOR	DEP domain containing MTOR-interacting protein	0	1
51575	ESF1	ESF1 nucleolar pre-rRNA processing protein homolog	0	1
79050	NOC4L	nucleolar complex associated 4 homolog	0	1
64320	RNF25	ring finger protein 25	0	1
79754	ASB13	ankyrin repeat and SOCS box containing 13	0	1
64757	MARC1	mitochondrial amidoxime reducing component 1	0	1
51728	POLR3K	polymerase (RNA) III (DNA directed) polypeptide K, 12.3 kDa	0	1
79794	C12orf49	chromosome 12 open reading frame 49	0	1
57180	ACTR3B	ARP3 actin-related protein 3 homolog B (yeast)	0	1
23417	MLYCD	malonyl-CoA decarboxylase	0	1
55843	ARHGAP15	Rho GTPase activating protein 15	0	1
54997	TESC	tescalcin	0	1
54856	GON4L	gon-4-like (C. elegans)	0	1
79969	ATAT1	alpha tubulin acetyltransferase 1	0	1
26271	FBXO5	F-box protein 5	0	1
51673	TPPP3	tubulin polymerization-promoting protein family member 3	0	1
60487	TRMT11	tRNA methyltransferase 11 homolog	0	1
23411	SIRT1	sirtuin 1	0	1
64779	MTHFSD	methenyltetrahydrofolate synthetase domain containing	0	1
2355	FOSL2	FOS like antigen 2	0	1
10885	WDR3	WD repeat domain 3	0	1
79682	CENPU	centromere protein U	0	1
60558	GUF1	GUF1 homolog, GTPase	0	1
79695	GALNT12	polypeptide N-acetylgalactosaminyltransferase 12	0	1
55003	PAK1IP1	PAK1 interacting protein 1	0	1
51069	MRPL2	mitochondrial ribosomal protein L2	0	1
81831	NETO2	neuropilin and tolloid like 2	0	1
64318	NOC3L	NOC3 like DNA replication regulator	0	1
51318	MRPL35	mitochondrial ribosomal protein L35	0	1
79763	ISOC2	isochorismatase domain containing 2	0	1
55110	MAGOHB	mago homolog B, exon junction complex core component	0	1
63906	GPATCH3	G-patch domain containing 3	0	1
55421	NCBP3	nuclear cap binding subunit 3	0	1
80775	TMEM177	transmembrane protein 177	0	1
79850	FAM57A	family with sequence similarity 57 member A	1	1
79870	BAALC	brain and acute leukemia, cytoplasmic	0	1
26504	CNNM4	cyclin and CBS domain divalent metal cation transport mediator 4	0	1
57088	PLSCR4	phospholipid scramblase 4	0	1
4851	NOTCH1	notch 1	1	1
79035	NABP2	nucleic acid binding protein 2	0	1
55071	C9orf40	chromosome 9 open reading frame 40	0	1
55656	INTS8	integrator complex subunit 8	0	1
64837	KLC2	kinesin light chain 2	0	1
65999	LRRC61	leucine rich repeat containing 61	0	1
79058	ASPSCR1	alveolar soft part sarcoma chromosome region, candidate 1	0	1
26750	RPS6KC1	ribosomal protein S6 kinase, 52kDa, polypeptide 1	0	1
55129	ANO10	anoctamin 10	1	1
8089	YEATS4	YEATS domain containing 4	0	1
79571	GCC1	GRIP and coiled-coil domain containing 1	0	1
51291	GMIP	GEM interacting protein	0	1
51093	RRNAD1	ribosomal RNA adenine dimethylase domain containing 1	0	1
4771	NF2	neurofibromin 2 (merlin)	0	1
79724	ZNF768	zinc finger protein 768	0	1
57134	MAN1C1	mannosidase alpha class 1C member 1	0	1
79752	ZFAND1	zinc finger, AN1-type domain 1	0	1
54540	FAM193B	family with sequence similarity 193 member B	0	1
59307	SIGIRR	single immunoglobulin and toll-interleukin 1 receptor (TIR) domain	0	1
79603	CERS4	ceramide synthase 4	0	1
1486	CTBS	chitobiase, di-N-acetyl-	0	1
64776	C11orf1	chromosome 11 open reading frame 1	0	0
55892	MYNN	myoneurin	0	1
55501	CHST12	carbohydrate (chondroitin 4) sulfotransferase 12	0	1
54020	SLC37A1	solute carrier family 37 (glucose-6-phosphate transporter), member 1	0	1
55602	CDKN2AIP	CDKN2A interacting protein	0	1
54664	TMEM106B	transmembrane protein 106B	0	1
64284	RAB17	RAB17, member RAS oncogene family	0	1
54680	ZNHIT6	zinc finger, HIT-type containing 6	0	1
27129	HSPB7	heat shock protein family B (small) member 7	0	1
30845	EHD3	EH domain containing 3	0	1
29080	CCDC59	coiled-coil domain containing 59	0	1
54925	ZSCAN32	zinc finger and SCAN domain containing 32	0	1
79176	FBXL15	F-box and leucine-rich repeat protein 15	0	1
79609	VCPKMT	valosin containing protein lysine methyltransferase	0	1
79837	PIP4K2C	phosphatidylinositol-5-phosphate 4-kinase, type II, gamma	0	1
23586	DDX58	DEXD/H-box helicase 58	0	1
65263	PYCRL	pyrroline-5-carboxylate reductase-like	0	1
79091	METTL22	methyltransferase like 22	0	1
27247	NFU1	NFU1 iron-sulfur cluster scaffold	0	1
55149	MTPAP	mitochondrial poly(A) polymerase	0	1
55278	QRSL1	glutaminyl-tRNA synthase (glutamine-hydrolyzing)-like 1	0	1
64411	ARAP3	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3	0	1
55344	PLCXD1	phosphatidylinositol specific phospholipase C X domain containing 1	0	1
27344	PCSK1N	proprotein convertase subtilisin/kexin type 1 inhibitor	0	1
78991	PCYOX1L	prenylcysteine oxidase 1 like	0	1
55290	BRF2	BRF2, RNA polymerase III transcription initiation factor 50 kDa subunit	0	1
26024	PTCD1	pentatricopeptide repeat domain 1	0	1
80227	PAAF1	proteasomal ATPase associated factor 1	0	1
3226	HOXC10	homeobox C10	0	1
56649	TMPRSS4	transmembrane protease, serine 4	0	1
11284	PNKP	polynucleotide kinase 3'-phosphatase	1	1
64418	TMEM168	transmembrane protein 168	0	1
25984	KRT23	keratin 23, type I	0	1
10620	ARID3B	AT-rich interaction domain 3B	0	1
64852	TUT1	terminal uridylyl transferase 1, U6 snRNA-specific	0	1
55930	MYO5C	myosin VC	0	1
9317	PTER	phosphotriesterase related	0	1
55734	ZFP64	ZFP64 zinc finger protein	0	1
51025	PAM16	presequence translocase-associated motor 16 homolog (S. cerevisiae)	0	1
51076	CUTC	cutC copper transporter	0	1
29062	WDR91	WD repeat domain 91	0	1
55761	TTC17	tetratricopeptide repeat domain 17	0	1
79631	EFL1	elongation factor like GTPase 1	0	1
55084	SOBP	sine oculis binding protein homolog	0	1
50509	COL5A3	collagen type V alpha 3	0	1
56521	DNAJC12	DnaJ heat shock protein family (Hsp40) member C12	0	1
54952	TRNAU1AP	tRNA selenocysteine 1 associated protein 1	0	1
80010	RMI1	RecQ mediated genome instability 1	0	1
80206	FHOD3	formin homology 2 domain containing 3	0	1
57001	SDHAF3	succinate dehydrogenase complex assembly factor 3	0	1
51279	C1RL	complement component 1, r subcomponent-like	0	1
54517	PUS7	pseudouridylate synthase 7 (putative)	0	1
29988	SLC2A8	solute carrier family 2 (facilitated glucose transporter), member 8	0	1
55601	DDX60	DEXD/H-box helicase 60	0	1
55729	ATF7IP	activating transcription factor 7 interacting protein	0	1
55508	SLC35E3	solute carrier family 35 member E3	0	1
64924	SLC30A5	solute carrier family 30 (zinc transporter), member 5	0	1
6707	SPRR3	small proline rich protein 3	0	0
55848	PLGRKT	plasminogen receptor, C-terminal lysine transmembrane protein	0	1
55178	RNMTL1	RNA methyltransferase like 1	0	1
64940	STAG3L4	stromal antigen 3-like 4 (pseudogene)	0	1
1906	EDN1	endothelin 1	1	1
29844	TFPT	TCF3 (E2A) fusion partner (in childhood Leukemia)	0	1
64425	POLR1E	polymerase (RNA) I polypeptide E	0	1
54942	FAM206A	family with sequence similarity 206 member A	0	1
55281	TMEM140	transmembrane protein 140	0	1
79075	DSCC1	DNA replication and sister chromatid cohesion 1	0	1
79269	DCAF10	DDB1 and CUL4 associated factor 10	0	1
79675	FASTKD1	FAST kinase domains 1	0	1
79694	MANEA	mannosidase endo-alpha	0	1
54069	MIS18A	MIS18 kinetochore protein A	0	1
25789	TMEM59L	transmembrane protein 59 like	0	1
29078	NDUFAF4	NADH:ubiquinone oxidoreductase complex assembly factor 4	0	1
348995	NUP43	nucleoporin 43kDa	0	1
60526	LDAH	lipid droplet associated hydrolase	0	1
60686	C14orf93	chromosome 14 open reading frame 93	0	1
55765	C1orf106	chromosome 1 open reading frame 106	0	1
57664	PLEKHA4	pleckstrin homology domain containing A4	0	1
56946	EMSY	EMSY, BRCA2-interacting transcriptional repressor	0	1
63917	GALNT11	polypeptide N-acetylgalactosaminyltransferase 11	0	1
51316	PLAC8	placenta specific 8	0	1
60493	FASTKD5	FAST kinase domains 5	1	1
55500	ETNK1	ethanolamine kinase 1	0	1
317762	CCDC85C	coiled-coil domain containing 85C	0	0
64342	HS1BP3	HCLS1 binding protein 3	0	1
55298	RNF121	ring finger protein 121	0	1
64897	C12orf43	chromosome 12 open reading frame 43	0	1
55435	AP1AR	adaptor related protein complex 1 associated regulatory protein	0	1
59338	PLEKHA1	pleckstrin homology domain containing A1	0	1
57124	CD248	CD248 molecule	0	1
9462	RASAL2	RAS protein activator like 2	0	1
4649	MYO9A	myosin IXA	0	1
64417	C5orf28	chromosome 5 open reading frame 28	0	1
51002	TPRKB	TP53RK binding protein	0	1
51388	NIP7	NIP7, nucleolar pre-rRNA processing protein	0	1
23596	OPN3	opsin 3	0	1
79668	PARP8	poly(ADP-ribose) polymerase family member 8	0	1
54956	PARP16	poly(ADP-ribose) polymerase family member 16	0	1
80196	RNF34	ring finger protein 34, E3 ubiquitin protein ligase	0	1
80321	CEP70	centrosomal protein 70kDa	0	1
51018	RRP15	ribosomal RNA processing 15 homolog	0	1
79710	MORC4	MORC family CW-type zinc finger 4	0	1
79585	CORO7	coronin 7	0	0
29803	REPIN1	replication initiator 1	0	1
55258	THNSL2	threonine synthase like 2	0	1
54509	RHOF	ras homolog family member F (in filopodia)	0	1
79759	ZNF668	zinc finger protein 668	0	1
23556	PIGN	phosphatidylinositol glycan anchor biosynthesis class N	0	1
55790	CSGALNACT1	chondroitin sulfate N-acetylgalactosaminyltransferase 1	0	1
741	ZNHIT2	zinc finger, HIT-type containing 2	0	1
79006	METRN	meteorin, glial cell differentiation regulator	1	1
79803	HPS6	Hermansky-Pudlak syndrome 6	0	1
55048	VPS37C	vacuolar protein sorting 37 homolog C (S. cerevisiae)	0	1
55133	SRBD1	S1 RNA binding domain 1	0	1
79621	RNASEH2B	ribonuclease H2 subunit B	0	0
64129	TINAGL1	tubulointerstitial nephritis antigen-like 1	0	1
10894	LYVE1	lymphatic vessel endothelial hyaluronan receptor 1	0	1
55093	WDYHV1	WDYHV motif containing 1	0	1
8270	LAGE3	L antigen family member 3	1	1
54877	ZCCHC2	zinc finger, CCHC domain containing 2	0	1
79169	C1orf35	chromosome 1 open reading frame 35	0	1
